id;name;price;has_availability;availability_365;property_type
27973031;Habitacion individual con baño privado y desayuno;57;1;365;Room in hostel
27973161;Habitacion con 2 camas con baño privado y desayuno;532;1;363;Room in hostel
27973298;Habitacion con 2 camas con baño privado y desayuno;532;1;365;Room in hostel
27973397;Habitacion individual con baño privado y desayuno;57;1;272;Room in hostel
27973498;Habitacion individual con baño privado y desayuno;57;1;365;Room in hostel
27973533;Habitacion individual con baño privado y desayuno;57;1;365;Room in hostel
27973602;Habitacion Triple con baño privado y desayuno;101;1;365;Room in hostel
27973655;Habitacion individual con baño privado y desayuno;57;1;365;Room in hostel
27973710;Habitacion individual con baño exterior ydesayuno;56;1;365;Room in hostel
27973997;Habitacion matrimonial con baño exterior ydesayuno;532;1;365;Room in hostel
27974236;We´re in the heart of the downtown area.;30;1;289;Entire apartment
27978607;Habitación en el Centro de Madrid, Malasaña;35;1;0;Private room in apartment
27978869;Central Madrid Newly Renovated Apartment;67;1;304;Entire condominium
27980452;Apartamento Madrid-Retiro-M 30;89;1;0;Entire apartment
27984441;JUNTO PALACIO REAL/ GRAN VIA;67;1;269;Entire apartment
27985952;Habitación en Madrid Centro, Malasaña;35;1;0;Private room in apartment
27997530;NEW AND MODERN APARTMENT: 2 BEDROOMS | A/C;39;1;363;Shared room in apartment
27998829;"the "" Veronica option""";38;1;0;Private room in house
27999941;Bright Lavapiés Double Bedroom;32;1;0;Private room in apartment
28000160;Cozy Chic Quiet Apartment in the Business Area;96;1;0;Entire apartment
28017507;Estupenda habitación en El Barrio de chueca;65;1;227;Private room in apartment
28019854;Apartamento dos dormitorios sanchinarro;400;1;173;Entire apartment
28020769;Habitación ideal en Retiro, solo estudiantes;40;1;173;Private room in bed and breakfast
28027042;Habitación + baño propio en piso nuevo y luminoso;35;1;89;Private room in apartment
28028456;Feel the pulse of Madrid;51;1;0;Private room in apartment
28042269;Casa Balcony and Sunny, mini room.;33;1;318;Private room in apartment
28042547;Casa Best Location. Private bathroom.;25;1;363;Private room in apartment
28043670;DOUBLE ROOM AND PRIVATE BATHROOM (APT W/TERRACES);51;1;102;Private room in apartment
28045848;DÚPLEX EN EL CENTRO (DÚPLEX IN THE CENTER);79;1;0;Entire apartment
28047743;Estudio en malasaña;62;1;0;Entire condominium
28049357;Single Room  - Plaza Castilla - Chamartin;20;1;346;Private room in apartment
28050289;Habitación increible;29;1;0;Private room in apartment
28051921;Hab en Complejo Residencial (Ciudad Universitaria);20;1;0;Private room in condominium
28057337;Apartamento en Malasaña;52;1;257;Entire apartment
28058895;Luminosa habitación en Madrid;60;1;181;Private room in apartment
28062308;Luxury 2bed X 2 bath in Chueca (Ozone Disinfected);121;1;0;Entire apartment
28066489;Autocaravana / Camper Madrid;121;1;364;Camper/RV
28069067;Apartamento en Madrid;40;1;88;Private room in apartment
28069969;Habitación Madrid;24;1;88;Private room in apartment
28073366;habitación 3 camas céntrica privada!;33;1;104;Private room in house
28074419;Habitacion En Madrid;25;1;364;Private room in apartment
28089333;Views of the Puerta del Sol clock;190;1;349;Entire apartment
28093510;Puerta de Alcalá - Precioso piso de 3 dormitorios;194;1;0;Entire apartment
28097054;Cozy & Refurbished 2BD 2BTH - City Center;147;1;350;Entire apartment
28097933;Quiet Double Room - 5 Min Metro - All services;33;1;0;Private room in house
28098438;Apartamento Bravo Murillo- Plaza  Castilla;80;1;0;Entire apartment
28114384;Free Parking - Penthouse Duplex, super spacious;129;1;157;Entire apartment
28119015;Vivienda independiente en Madrid;35;1;179;Private room in barn
28120654;SINGLE ROOM - JUST ACCOMMODATION  PRIVATE BATHROOM;29;1;277;Room in hostel
28120790;6 GRAN VIA deluxe apartment (VIPSTAYMADRID);500;1;0;Entire apartment
28120823;SINGLE ROOM - PRIVATE BATHROOM;34;1;276;Room in hostel
28121571;STANDARD ROOM - JUST ACCOMMODATION;47;1;276;Room in hostel
28128505;HABITACIÓN ESPACIOSA MADRID EXCELENTE UBICACIÓN;21;1;89;Private room in apartment
28129951;STANDARD ROOM - ACCOMMODATION AND BREAKFAST;57;1;276;Room in hostel
28130028;SUPERIOR DOUBLE ROOMS - JUST ACCOMMODATION;52;1;276;Room in hostel
28130214;FAMILY ROOM - JUST ACCOMMODATION;57;1;276;Room in hostel
28130390;SUPERIOR DOUBLE ROOMS -;62;1;276;Room in hostel
28130734;STANDARD ROOM SINGLE USE whit BATHROOM;40;1;277;Room in hostel
28130778;FAMILY ROOM - ACCOMMODATION AND BREAKFAST;73;1;276;Room in hostel
28130815;DOUBLE ROOM SINGLE USE -LONG STAY -PRIVATE BATH;49;1;1;Room in hostel
28141817;“The Pleasant Experience” CAVA BAJA 1.  N-101;116;1;265;Entire apartment
28146754;Cozy One Bedroom Close to Metro;52;1;0;Entire apartment
28153809;Habitación cama doble Centro;35;1;0;Private room in apartment
28156988;Apartamento en Madrid;25;1;0;Private room in apartment
28159325;Tranquil room with private bathroom by Reina Sofia;26;1;110;Private room in apartment
28167482;Habitación compartida femenina 4 PERSONA (GRANVIA);21;1;180;Shared room in bed and breakfast
28169958;Beautiful apartment in Chamberí;169;1;119;Entire apartment
28170391;Space age in Madrid;79;1;2;Entire apartment
28171624;Estudio acogedor en Barrio de la Letras;50;1;89;Entire apartment
28172480;Valencia;300;1;89;Private room in house
28172498;Stay on the infamous Barrio Las Letras;32;1;365;Private room in apartment
28175961;Madrid Centro, excelente zona metro tren ocio etc.;21;1;348;Private room in apartment
28177193;Cozy Duplex - MADRID - Free Parking on the road!;40;1;125;Entire apartment
28178536;Studio Boutique;258;1;273;Room in serviced apartment
28178538;Family Suite Boutique 3 dormitorios;298;1;274;Entire serviced apartment
28178539;Junior Suite Boutique;238;1;275;Entire serviced apartment
28178540;Studio Deluxe Boutique;208;1;274;Room in serviced apartment
28178892;PE157A PRIVATE APARTMENT + WIFI;53;1;344;Entire apartment
28195509;HERMOSO  APARTAMENTO # 3 GRAN VIA;55;1;258;Entire apartment
28202580;OPEN MADRID - HABITACION MIXTA 6 PERSONAS;21;1;180;Shared room in bed and breakfast
28204467;Habitacion En Madrid;30;1;89;Private room in apartment
28209067;HABITACIONES CONFORTABLES EN MADRID RIO CENTER;59;1;365;Private room in apartment
28212304;Habitación en casa particular en Madrid;25;1;363;Private room in apartment
28212544;Loft for 2 in last floor of centric building;70;1;223;Entire loft
28213631;Open space apartment estudio;42;1;288;Entire apartment
28214328;4.Apartamento diseño junto Gran Vía- gran terraza;112;1;213;Entire apartment
28216620;room in the center of Madrid,near RETIRO PARK..;49;1;0;Private room in bed and breakfast
28219382;Habitación bonita a 10-15 minutos del centro;29;1;0;Private room in apartment
28222114;1C- GRAN VIA COMPARTIDA FEMENINA 4 PERSONAS;21;1;42;Shared room in bed and breakfast
28225841;Habitación en piso grande, limpio y tranquilo;42;1;0;Private room in apartment
28232125;Room in a quiet area near the airport Barajas;49;1;0;Private room in apartment
28236700;All close and central,Metro,train, Theaters museum;21;1;357;Private room in apartment
28237035;Estudio exterior con parking en Tetuan;33;1;173;Entire apartment
28237489;Habitación privada, entrada independiente;33;1;43;Private room in house
28238152;OPEN MADRID - HABITACION MIXTA 6 PERSONAS;21;1;180;Shared room in bed and breakfast
28238851;Vive la experiencia de viajar en autocaravana. 6;110;1;351;Camper/RV
28239626;Apt. w/ TERRACE Bº DE SALAMANCA ideal 4 FAMILIES;129;1;94;Entire apartment
28239777;OPEN MADRID - HABITACION MIXTA 6 PERSONAS;21;1;180;Shared room in bed and breakfast
28239958;1D- GRAN VIA COMPARTIDA FEMENINA 4 PERSONAS;21;1;42;Shared room in bed and breakfast
28241175;Bedroom in plaza de espana;106;1;1;Shared room in apartment
28242594;Villaverde alto;25;1;88;Private room in apartment
28242849;Axel City - 2 Pax;93;1;352;Room in hotel
28243068;Axel City - 1 Pax;93;1;352;Room in hotel
28243305;Axel City with Breakfasts - 2 Pax;129;1;352;Room in hotel
28243544;Axel City with Breakfasts - 1 Pax;111;1;352;Room in hotel
28243613;Axel Premium - 2 Pax;123;1;352;Room in hotel
28243710;Axel Premium with Breakfasts - 2 Pax;159;1;352;Room in hotel
28243786;Axel Premium - 1 Pax;123;1;352;Room in hotel
28243895;Axel Premium with Breakfasts - 1 Pax;132;1;350;Room in hotel
28243956;Axel Junior Suite - 2 Pax;153;1;344;Room in hotel
28244081;Axel Junior Suite with Breakfasts - 2 Pax;186;1;346;Room in hotel
28244214;Axel Junior Suite - 1 Pax;144;1;0;Room in hotel
28244292;Axel Junior Suite with Breakfasts - 1 Pax;171;1;344;Room in hotel
28244399;Axel Gold Deluxe - 2 Pax;290;1;350;Room in hotel
28244501;Axel Gold Deluxe with Breakfasts - 2 Pax;329;1;350;Room in hotel
28244565;Axel Gold Deluxe - 1 Pax;284;1;349;Room in hotel
28244627;Axel Gold Deluxe with Breakfasts - 1 Pax;302;1;0;Room in hotel
28245423;Madrid Cosy Rentals Atocha/Reina Sofia;112;1;74;Entire apartment
28246094;Una experiencia rústica en Malasaña;87;1;0;Entire loft
28249073;3. Súper apartamento de diseño junto a la gran vía;86;1;362;Entire apartment
28253224;PE1 PRIVATE ROOM + WIFI;22;1;348;Private room in apartment
28253271;Nuevo Apartamento 1 de diseño junto a gran vía;89;1;180;Entire apartment
28253502;PE2 PRIVATE ROOM + WIFI;29;1;361;Private room in apartment
28253714;PE3 PRIVATE ROOM + WIFI;18;1;351;Private room in apartment
28254492;Comfortable and Renovated Room 4-1;26;1;44;Private room in apartment
28264183;1A- GRAN VIA COMPARTIDA FEMENINA 4 PERSONAS;21;1;42;Shared room in bed and breakfast
28265740;Nuevo apartamento 2 de diseño junto a gran vía;68;1;180;Entire condominium
28267061;Awsome apartment in Malasaña next to Plaza España;150;1;15;Entire apartment
28269412;habitación en pleno centro de Madrid;31;1;140;Private room in apartment
28276924;Piso de Lujo con Terraza y Parking en Chamberí;145;1;25;Entire apartment
28277572;Lujo ecléctico en una habitación con baño privado en el barrio de Salamanca;82;1;0;Private room in apartment
28281485;Habitación/Room en Madrid (La Elipa );16;1;226;Private room in apartment
28281711;Penthouse with terrace in Gran Vía, Madrid center;140;1;257;Entire apartment
28294421;“The Harmony” Apartament CAVA BAJA 1. N-102;121;1;265;Entire apartment
28295122;Elegant and Comfortable Apartment in a Historic District;126;1;265;Entire apartment
28295823;“The Art’s Corner” Apartament CAVA BAJA 1. N-106;126;1;1;Entire apartment
28296586;“The Golden” Apartament - CAVA BAJA 1. N-107;119;1;251;Entire apartment
28297360;Luxury Studio Flat (40m2) in the Center of MAD;81;1;194;Entire apartment
28297452;Grand Latina Apartment;179;1;0;Entire apartment
28298754;Luxury apartment in the center of Madrid-6PAX;131;1;193;Entire apartment
28300401;Encantador estudio tipo loft  en El Viso - Madrid;58;1;12;Entire loft
28300557;Marvellous apartment downtown Madrid;116;1;171;Entire apartment
28300792;Estudio Privado 2 personas;32;1;236;Entire apartment
28302726;CB2 2H Habitación. Apartamento Nuevo y Moderno;124;1;354;Entire condominium
28305959;Vanguardista apartamento en pleno centro;149;1;224;Entire apartment
28306152;Estudio Doble - Roisa Centro;79;1;365;Entire serviced apartment
28306588;One-Bedroom Duplex – Penthouse - Roisa Centro;136;1;320;Entire apartment
28310895;APARTMENT 3PAX GRAN VIA CENTRO PUERTA DEL SOL;60;1;102;Entire apartment
28311594;APARTMENT 6PAX GRAN VIA CENTRO PUERTA SOL MALASAÑA;68;1;350;Entire apartment
28312054;Five Bedroom Apartment - Roisa Centro;209;1;289;Entire serviced apartment
28322488;Charming apartment with terrace in Madrid Center;84;1;0;Entire apartment
28323311;Divino Pastor (MALASAÑA) perfect 4 COUPLES or WORK;41;1;99;Entire apartment
28324814;Stylish and Modern Apartment in Madrid Centre;220;1;288;Entire apartment
28325769;GRAN VÍA Luxury House (4BR 4BT);271;1;347;Entire apartment
28330061;Modern and Refurbished-1bed 1bath-CHUECA;87;1;320;Entire apartment
28331494;Cozy and Renovated-1bed 1 bath- CHUECA;91;1;306;Entire apartment
28332678;Malasaña Apartment. 11min. Gran Via. WIFI. A/C.;55;1;0;Entire apartment
28335355;AS 1M Habitación Apartamento Nuevo y Moderno;131;1;354;Entire condominium
28335478;Madrid Suites Gran Via 2 suites apartment;1000;1;365;Entire apartment
28335680;Madrid Suites Gran Via 1 suite apartment;900;1;365;Entire apartment
28341525;Habitación individual balcón. Single balcony room;26;1;365;Private room in apartment
28349715;Amazing, New, Central for 1-6 Persons;77;1;0;Entire apartment
28360375;Large Double Room in the Center of Malasana;30;1;0;Private room in apartment
28361004;Bright, cosy flat in Malasaña;45;1;0;Entire apartment
28376350;Apartamento En Madrid;25;1;0;Private room in apartment
28378710;All roads lead to Malasaña;85;1;179;Entire apartment
28379440;LA LATINA * Great Apartment in the Center*  WIFI;85;1;0;Entire apartment
28388357;ÁTICO C/2 TERRAZAS IDEAL PARA EVENTOS Y REUNIONES;736;1;313;Entire apartment
28401415;El Limonero de Las Letras;46;1;365;Private room in apartment
28404359;Cómoda habitación para dos personas + 1 opcional.;59;1;83;Private room in apartment
28405843;Quiet and Bright Room with private Bath in Madrid;35;1;365;Private room in apartment
28407635;Apartamento en pleno corazón de Malasaña;80;1;0;Entire apartment
28420157;Apartamento en Barrio de Chueca;75;1;0;Private room in apartment
28423651;"""The Flamingos"" Apartment - Cava Baja 1. N-108";216;1;256;Entire apartment
28425382;Hostal Esmeralda - Individual;29;1;358;Private room in hostel
28425383;Hostal Esmeralda - Habitaciones Matrimoniales;37;1;360;Private room in hostel
28425385;Hostal Esmeralda - Habitación Matrimonial o Twin;37;1;359;Private room in hostel
28425390;Hostal Esmeralda - Habitación Doble con supletoria;52;1;360;Private room in hostel
28427782;Lovely 1Bed Flat near Madrid centre, 5mins to tube;120;1;0;Entire apartment
28428707;Habitación en Madrid a 4 minutos del metro;30;1;364;Private room in apartment
28429613;Habitación individual Moncloa/Argüelles (Madrid);30;1;318;Private room in apartment
28431345;Cozy room in Atocha neighborhood;35;1;0;Private room in apartment
28436653;Atocha Luxury Residences 3 Bd 2 Bth;153;1;131;Entire apartment
28436814;Cozy flat 8 min Atocha;49;1;0;Entire apartment
28447659;Apartamento nuevo precioso junto a Plaza Castilla;96;1;180;Entire apartment
28448046;Habitación muy cómoda en el centro de Madrid;50;1;90;Private room in apartment
28449632;Apartamento moderno, encantador y funcional. En pleno casco histórico de Madrid;126;1;264;Entire apartment
28450660;Habitación Picasso, apartamento El patio de Madrid;40;1;257;Private room in apartment
28451053;“The Sweet Balance” Apartament CAVA BAJA 1. N-110;116;1;265;Entire apartment
28451512;Atico con vistas a la Puerta de Alcalá;141;1;0;Entire apartment
28451687;Cava Baja Apartment in Historic Madrid de los Austrias;126;1;264;Entire apartment
28452614;Piso tranquilo en zona de Ventas;25;1;16;Private room in house
28455629;Apartamento en Puerta de Toledo;85;1;288;Entire apartment
28457553;La Latina 6;89;1;0;Entire apartment
28457605;Madrid Rent 2;125;1;193;Entire apartment
28459467;Luxurious Apartment Unbeatable Location Madrid;80;1;257;Entire apartment
28460900;Habitación privada en Madrid ¡BIEN COMUNICADA!;15;1;0;Private room in condominium
28465648;Private Room ••• Madrid • Option Per Month;12;1;104;Private room in apartment
28476239;Wonderful Apartament-2BD 2BT-Malasaña- Gran Vía;101;1;332;Entire apartment
28478505;2A- GRAN VIA COMPARTIDA FEMENINA 6 PERSONAS;21;1;180;Shared room in house
