id;name;number_of_reviews;last_review;review_scores_rating;review_scores_accuracy;review_scores_cleanliness;review_scores_checkin;review_scores_communication;review_scores_location;review_scores_value;instant_bookable;reviews_per_month
34848997;Big room with double bed in Gran Via;12;02/03/2020;91;9;9;10;10;10;9;0;53
34849067;Precisó ático. Línea directa centro de Madrid;9;15/09/2019;91;10;9;10;10;10;9;0;39
34849189;Habitación a 5 minutos del Wanda Metropolitano;0;01/12/1999;0;0;0;0;0;0;0;1;0
34849494;Cozy apartment in the heart of Malasaña;1;02/06/2019;80;10;10;10;10;10;4;1;4
34849690;★STAYCATION★ Almagro - Moderno, Familiar Exclusivo;3;22/02/2020;100;10;10;10;10;10;10;1;14
34850347;¡¡Habitación con cama grande en Madrid!!;0;01/12/1999;0;0;0;0;0;0;0;1;0
34850378;Habitación privada Madrid;1;02/06/2019;100;10;10;10;10;10;10;0;4
34850645;Central and sunny stylish apartament near metro;2;07/07/2019;90;9;8;10;10;9;8;0;9
34851151;Habitación Wanda Metropolitano, IFEMA, Aeropuerto;1;30/09/2019;80;8;8;8;8;8;8;1;5
34851566;Habitación en ambiente tranquilo;0;01/12/1999;0;0;0;0;0;0;0;1;0
34851597;NYE IN MADRID - Luxury flat for 6 in the center!;1;30/06/2019;100;10;10;10;10;10;10;0;5
34852152;Habitación tranquila en Madrid;0;01/12/1999;0;0;0;0;0;0;0;1;0
34852518;.;0;01/12/1999;0;0;0;0;0;0;0;1;0
34853318;Salón privado max. 2 pers. Atocha Renfe;8;02/12/2020;100;10;10;10;10;10;10;1;5
34853523;Room for rent madrid-Final Champions League 2019;0;01/12/1999;0;0;0;0;0;0;0;1;0
34853979;Habitación compartida en Carabanchel Alto.;3;13/11/2019;100;10;10;9;10;8;9;0;13
34854208;a 15 minutos del wanda metropolitano;0;01/12/1999;0;0;0;0;0;0;0;1;0
34854298;1 Bedroom for final champions (june 1st) in Madrid;0;01/12/1999;0;0;0;0;0;0;0;1;0
34854567;ChampionsLeague flat Arguelles. Conected w/ Wanda;0;01/12/1999;0;0;0;0;0;0;0;1;0
34855273;Double room for Champions League final;0;01/12/1999;0;0;0;0;0;0;0;1;0
34855415;HABITACIÓN DOBLE CON AIRE ACONDICIONADO :);1;22/05/2019;0;0;0;0;0;0;0;0;4
34856051;Habitación para Final de Champions League;0;01/12/1999;0;0;0;0;0;0;0;0;0
34856359;Champions League 3 bedrooms!;0;01/12/1999;0;0;0;0;0;0;0;0;0
34857325;Legazpi-Matadero- Apartamento 2 dormitorios dobles;53;19/06/2020;98;10;10;10;10;10;9;0;23
34858408;Champions final stylish room amazing location;0;01/12/1999;0;0;0;0;0;0;0;1;0
34858973;Big & lovely room w balcony in the heart of Madrid;4;18/06/2019;90;10;9;10;10;10;9;0;17
34859344;habitacion privada cerca metro acojedora y limpio;0;01/12/1999;0;0;0;0;0;0;0;0;0
34859392;Apartamento acogedor en Madrid;2;28/11/2019;100;10;10;10;10;10;10;0;9
34859398;Maginifico apartamento en inmejorable ubicación;5;04/06/2020;92;9;9;9;9;8;8;0;27
34859973;CHAMPIONS LEAGUE ROOM;0;01/12/1999;0;0;0;0;0;0;0;1;0
34860098;Room Champions Final Madrid;0;01/12/1999;0;0;0;0;0;0;0;1;0
34860299;Room Champions Final Madrid;0;01/12/1999;0;0;0;0;0;0;0;1;0
34860452;Room Champions final Madrid;0;01/12/1999;0;0;0;0;0;0;0;1;0
34860454;CHAMPIONS FINAL DOWNTOWN PRIVATE ROOM (3 PEOPLE);0;01/12/1999;0;0;0;0;0;0;0;0;0
34860516;Room available for the champions  final weekend;0;01/12/1999;0;0;0;0;0;0;0;0;0
34861265;PRIVATE ROOM-01 _I can drop you off CLOSE TO WANDA;0;01/12/1999;0;0;0;0;0;0;0;1;0
34861366;Cool & Nice_North of Madrid;13;09/02/2020;91;9;9;10;10;8;9;0;57
34861610;Home away from home;2;01/01/2020;90;10;10;10;10;10;7;0;11
34861739;Final Champions/UCL - Habitación en piso;1;03/06/2019;100;10;10;10;10;10;10;1;4
34861975;ROOM WANDA METROPOLITANO. FINAL CHAMPIONS LEAGUE;0;01/12/1999;0;0;0;0;0;0;0;1;0
34862031;Champions League`19;0;01/12/1999;0;0;0;0;0;0;0;1;0
34862268;Habitación en el centro, al lado del retiro.;98;10/03/2020;94;10;9;9;9;9;9;0;424
34862450;Oasis in the City Center;33;17/03/2020;99;10;10;10;10;10;10;0;143
34862864;Habitación con baño privado en Plaza Legazpi;0;01/12/1999;0;0;0;0;0;0;0;0;0
34862871;Cosy Single Room;0;01/12/1999;0;0;0;0;0;0;0;1;0
34863094;Final champions;0;01/12/1999;0;0;0;0;0;0;0;1;0
34863296;Two confortable rooms near centre;0;01/12/1999;0;0;0;0;0;0;0;1;0
34863650;Dormitorio privado en Madrid zona centro;0;01/12/1999;0;0;0;0;0;0;0;1;0
34863674;2 Cozy Bedrooms and 1 Private Bathroom;2;01/09/2019;100;10;10;10;10;10;9;0;9
34863768;Cozy centric apartment champions league weekend;0;01/12/1999;0;0;0;0;0;0;0;1;0
34863945;Apartamento para la final de la Champions;0;01/12/1999;0;0;0;0;0;0;0;0;0
34864380;Habitación para dos personas en Plaza Legazpi;0;01/12/1999;0;0;0;0;0;0;0;0;0
34864495;Rooms for days of final Champions;0;01/12/1999;0;0;0;0;0;0;0;1;0
34865525;Spacious room in downtown area;0;01/12/1999;0;0;0;0;0;0;0;1;0
34875033;Large private room in Madrid centro with balcony;0;01/12/1999;0;0;0;0;0;0;0;1;0
34876164;Apartment in Lavapiés, Madrid Centro (City Center);0;01/12/1999;0;0;0;0;0;0;0;1;0
34876208;Sweet apartment in the hearth of downtown Madrid.;4;23/02/2020;100;10;10;10;10;10;10;0;17
34877324;Madrid.Calle monederos 44 2a.28026 Usera.;37;08/03/2020;81;9;8;10;10;9;8;1;171
34877853;Stylish and central home near Royal Palace;5;01/10/2020;96;10;10;10;10;10;10;0;23
34878236;Acogedor chalet junto al parque del Retiro;11;02/01/2020;100;10;10;10;10;10;10;1;47
34881017;Habitación doble. Baño privado. Final Champions;0;01/12/1999;0;0;0;0;0;0;0;0;0
34881980;Apartamento junto a plaza de España;1;23/05/2019;0;0;0;0;0;0;0;1;4
34882596;2 rooms near wanda;0;01/12/1999;0;0;0;0;0;0;0;1;0
34882874;full private apartment Madrid city center;0;01/12/1999;0;0;0;0;0;0;0;0;0
34883067;Habitación FInal Champions Ligue;0;01/12/1999;0;0;0;0;0;0;0;1;0
34884272;Wanda estancia.;0;01/12/1999;0;0;0;0;0;0;0;1;0
34884558;Quarto aconchegante em La Chopera;16;10/11/2019;97;10;10;10;10;10;10;0;7
34885835;Special Champions League Final - Matrimonio;0;01/12/1999;0;0;0;0;0;0;0;0;0
34886036;Champions 2019. 2 double rooms. 5 minutes to Wanda;0;01/12/1999;0;0;0;0;0;0;0;1;0
34886203;Apartment in the heart of Chueca | Champions Final;0;01/12/1999;0;0;0;0;0;0;0;0;0
34888058;Special Champions League Final - Literas;0;01/12/1999;0;0;0;0;0;0;0;0;0
34888075;Habitacion independiente;0;01/12/1999;0;0;0;0;0;0;0;1;0
34888195;Large room in Malasaña;0;01/12/1999;0;0;0;0;0;0;0;1;0
34888354;Special Champions League Final - 2 Camas;0;01/12/1999;0;0;0;0;0;0;0;0;0
34888397;Beautiful one bedroom apartment in Madrid;0;01/12/1999;0;0;0;0;0;0;0;0;0
34888627;Privat room next to the wizink center/ city center;85;02/05/2020;98;10;10;10;10;10;10;0;368
34889475;Habitación doble para final de Champions League;0;01/12/1999;0;0;0;0;0;0;0;1;0
34889868;Confortable habitación, with Breakfast;2;15/07/2019;100;10;10;10;10;9;10;1;9
34889952;APARTAMENTO CON ENCANTO EN SOL - MADRID #B;16;10/01/2021;98;10;10;10;10;10;10;1;78
34891341;Extraordinary 1 bedroom apartment!;12;23/02/2020;95;10;10;10;10;10;10;0;57
34892404;PRIVATE ROOMS 5 MIN. FROM WANDA METROPOLITANO;0;01/12/1999;0;0;0;0;0;0;0;0;0
34893384;ALQUILER APARTAMENTO FINAL CHAMPION;0;01/12/1999;0;0;0;0;0;0;0;1;0
34893706;ALOJAMIENTO CHAMPIONS  // B&B CHAMPIONS LEAGUE;1;30/05/2019;0;0;0;0;0;0;0;1;4
34894634;Single bed in shared appartment;0;01/12/1999;0;0;0;0;0;0;0;0;0
34894655;2 Bedroom Penthouse in Madrid Centre;0;01/12/1999;0;0;0;0;0;0;0;0;0
34894763;FULL FLAT MADRID;3;24/06/2019;100;10;9;10;10;10;9;1;13
34895577;Modern 3 bedroom Apartment 35min to Metropolitano;0;01/12/1999;0;0;0;0;0;0;0;1;0
34895653;ROOM NEAR WANDA METROPOLITANO CHAMPIONS LEAGUE;1;02/06/2019;100;10;10;10;10;10;10;1;4
34895668;COZY ROOM IN CHAMBERI. 10 MINUTS FROM  CITY CENTRE;0;01/12/1999;0;0;0;0;0;0;0;0;0
34895701;😉😉disfruta descansa y pasea 🎒;1;02/06/2019;100;10;10;10;10;10;10;0;4
34896013;Champions League Final Room in Retiro Park;0;01/12/1999;0;0;0;0;0;0;0;1;0
34896285;Santa Ana, 5 people, 1 BR 65 sq.m, bright;41;14/03/2021;88;9;9;9;9;9;9;1;198
34896772;New host who wants to make friends;3;21/07/2019;100;9;9;9;10;10;10;1;13
34896796;Confortable habitación doble, disfruta Madrid;0;01/12/1999;0;0;0;0;0;0;0;1;0
34897239;Madrid flat, quiet , 50 sq.m, 5 peop, 1 BR, 2 BTH;35;21/03/2021;83;9;9;9;9;10;8;1;168
34897946;Luminoso piso en Madrid;9;01/03/2020;96;10;10;10;10;8;10;0;51
34898021;2 ROOMS FOR FINAL CHAMPIONS LEAGE.;0;01/12/1999;0;0;0;0;0;0;0;1;0
34899184;Estudio, Callao;0;01/12/1999;0;0;0;0;0;0;0;0;0
34899217;Habitación con parking para 1 persona!;0;01/12/1999;0;0;0;0;0;0;0;1;0
34899268;Habitacion Sandra.;3;09/12/2019;80;8;7;9;8;9;8;1;13
34899599;Exterior apartment,renovated, very well connected.;1;01/06/2019;100;10;10;10;10;10;10;1;4
34900412;VERY PRIVATE ROOM FOR CHAMPIONS!! WANDA;0;01/12/1999;0;0;0;0;0;0;0;1;0
34901963;Big flat in the centre (3 db-rooms+sofabed);0;01/12/1999;0;0;0;0;0;0;0;1;0
34902185;Piso final Champions league 2019;0;01/12/1999;0;0;0;0;0;0;0;0;0
34902580;Comfortable apartment with private room :);1;02/06/2019;100;10;10;10;10;6;8;1;4
34902845;Room for rent for UEFA Champions League. 1 of June;0;01/12/1999;0;0;0;0;0;0;0;1;0
34903490;Charming bedroom close to Wanda Metropolitano;0;01/12/1999;0;0;0;0;0;0;0;1;0
34903956;Habitación privada, Champions;0;01/12/1999;0;0;0;0;0;0;0;1;0
34904218;HABITACIÓN DOBLE CERCA DEL CENTRO - DOUBLE ROOM;9;14/09/2020;91;10;10;10;10;10;9;1;42
34904445;** 2 ROOMS FOR THE CHAMPIONS LEAGUE FINALS! **;0;01/12/1999;0;0;0;0;0;0;0;1;0
34904859;Habitación fin semana Champions;0;01/12/1999;0;0;0;0;0;0;0;1;0
34905356;Cozy Room in Madrid center;0;01/12/1999;0;0;0;0;0;0;0;1;0
34905647;Piso 3 dormitorios Carabanchel muy bien comunicado;8;11/12/2019;80;8;8;9;9;9;7;1;35
34906565;Habitación para Champions;0;01/12/1999;0;0;0;0;0;0;0;1;0
34907367;Habitacion final champions. 10 min del wanda;0;01/12/1999;0;0;0;0;0;0;0;1;0
34914110;Habitación cerca metro Lucero, cerca de autobuses;0;01/12/1999;0;0;0;0;0;0;0;0;0
34914406;Final Champions 2019. 10' to Wanda Metropolitano;0;01/12/1999;0;0;0;0;0;0;0;1;0
34914479;Apartamento de Lujo 2 dormitorios 2 baños;0;01/12/1999;0;0;0;0;0;0;0;1;0
34914686;Alquiler de habitacion a 20 del Wanda;0;01/12/1999;0;0;0;0;0;0;0;1;0
34915627;Double room city center final champion league;0;01/12/1999;0;0;0;0;0;0;0;0;0
34916175;Santa Ana's Charming Apartment;24;12/03/2020;97;10;9;10;10;10;10;1;111
34916554;Welcome Puerta del Sol;2;22/10/2019;60;10;10;10;10;10;6;1;9
34916604;Habitación en Pradolongo para Champions;1;02/06/2019;100;10;10;10;10;8;10;0;4
34917013;Champions Final! FREE Beer+Transfer;0;01/12/1999;0;0;0;0;0;0;0;0;0
34917324;STUNNING FLAT DOWNTOWN MADRID - CHAMPIONS FINAL;0;01/12/1999;0;0;0;0;0;0;0;0;0
34917572;Habitación en el centro de Madrid;1;03/06/2019;100;10;10;10;10;10;10;0;4
34917632;Duplex Plaza Santa Ana;1;14/03/2020;0;0;0;0;0;0;0;1;8
34918130;Piso particular solo se alquila para estas fechas;0;01/12/1999;0;0;0;0;0;0;0;0;0
34918172;Welcome Nao Malasaña - Gran Vía;4;23/02/2020;100;10;10;10;10;10;10;1;21
34919022;Alojamiento ideal final champions league.;0;01/12/1999;0;0;0;0;0;0;0;1;0
34919602;Las Letras Apartment - 3 bedrooms;3;03/11/2019;93;10;10;10;10;10;9;1;14
34919642;Welcome Retiro Park Charme;1;24/02/2020;0;0;0;0;0;0;0;1;7
34920045;Disfruta la final de la Champions League.;0;01/12/1999;0;0;0;0;0;0;0;1;0
34920211;Plaza Santa Ana Apartment;1;05/02/2020;0;0;0;0;0;0;0;1;7
34921416;Welcome Marques de Zafra;5;09/11/2019;80;9;8;9;7;10;8;1;27
34922275;APARTAMENTO CON ENCANTO EN SOL - MADRID #C;26;15/03/2021;94;9;10;10;10;10;10;1;126
34922960;Habitación tranquila en el corazón de Malasaña;2;25/05/2019;60;10;6;10;10;10;10;0;9
34923255;Loft/Estudio Madrid;3;01/05/2020;100;10;10;10;10;10;10;0;15
34923291;APARTAMENTO CON ENCANTO EN SOL - MADRID #D;21;21/03/2021;93;10;9;10;10;10;9;1;11
34924200;CHAMPIONS LEAGUE!!apartament 400e negotiable rate;0;01/12/1999;0;0;0;0;0;0;0;1;0
34924640;Dos dormitorios dobles enfrente del Palacio Real.;5;27/10/2019;92;10;10;10;10;10;10;0;27
34924837;New and cosy apartment 1 min from Metro station;19;20/12/2020;99;10;9;10;10;10;10;0;9
34925036;DÚPLEX ATOCHA CHILL OUT  DELUXE;18;06/01/2020;88;9;10;10;10;9;9;1;8
34925146;EUFA CHAMPIONS LEAGUE FINAL MAY31-JUNE1;0;01/12/1999;0;0;0;0;0;0;0;1;0
34927069;Habitacion amplia  de matrimonio;0;01/12/1999;0;0;0;0;0;0;0;0;0
34927870;Habitación doble privada en complejo residencial.;9;29/09/2019;100;10;10;10;10;10;10;1;39
34928393;Piso para 6 personas en Calle Lagasca;0;01/12/1999;0;0;0;0;0;0;0;1;0
34928445;Salón con dos sofás;0;01/12/1999;0;0;0;0;0;0;0;1;0
34929784;PISO EN PUERTA DEL SOL;26;08/03/2020;92;10;10;9;9;10;9;1;113
34929903;Classy and Elegant Apartment In Historical Center;30;11/04/2021;98;10;10;10;10;10;10;1;133
34930020;Lovely Green Room near Madrid rio;40;07/02/2021;99;10;10;10;10;9;10;1;175
34932473;Habitación privada - Las Ventas;0;01/12/1999;0;0;0;0;0;0;0;1;0
34932680;Unique&Exclusive Madrid Double Room;7;16/02/2020;94;10;10;10;10;9;10;0;36
34932822;Room for Champions league final;0;01/12/1999;0;0;0;0;0;0;0;1;0
34933116;FINAL CHAMPIONS LEAGUE MADRID;0;01/12/1999;0;0;0;0;0;0;0;1;0
34933122;Double bedroom in the city centre.;0;01/12/1999;0;0;0;0;0;0;0;1;0
34933851;WANDA CHAMPIONS LEAGUE;0;01/12/1999;0;0;0;0;0;0;0;1;0
34936272;Enjoy a lovely warm staying in Madrid;2;20/06/2019;100;10;10;10;10;10;10;0;9
34936361;FINAL CHAMPIONS LEAGUE WANDA METROPOLITANO;0;01/12/1999;0;0;0;0;0;0;0;1;0
34936451;nuevo loft;13;09/12/2019;89;10;9;9;9;9;9;0;57
34936722;Flat Champions League Final¡¡¡;0;01/12/1999;0;0;0;0;0;0;0;1;0
34937432;Champions league;0;01/12/1999;0;0;0;0;0;0;0;1;0
34938374;Two rooms the final champions;0;01/12/1999;0;0;0;0;0;0;0;1;0
34938882;Madrid Hearts relax;0;01/12/1999;0;0;0;0;0;0;0;1;0
34938995;Brand-new cosy room in the heart of Madrid;0;01/12/1999;0;0;0;0;0;0;0;0;0
34940255;Champions league bedroom with private bathroom;0;01/12/1999;0;0;0;0;0;0;0;0;0
34940468;Room available for cup final in Europe;0;01/12/1999;0;0;0;0;0;0;0;1;0
34941329;Wanda/Aeropuerto/ifema Hortaleza;0;01/12/1999;0;0;0;0;0;0;0;0;0
34941394;The Cozy room;11;16/02/2020;93;10;9;10;10;10;9;0;52
34942152;APARTAMENTO Wanda Metropolitano;0;01/12/1999;0;0;0;0;0;0;0;1;0
34942825;Bright & spacious apartment in historical Madrid;0;01/12/1999;0;0;0;0;0;0;0;0;0
34942943;Maison Josephine - Madrid centro;0;01/12/1999;0;0;0;0;0;0;0;0;0
34943527;Rooms to 10 min walking from WANDA metropolitan.;0;01/12/1999;0;0;0;0;0;0;0;1;0
34946049;Spacious Private Double Room With a Balcony;0;01/12/1999;0;0;0;0;0;0;0;1;0
34951484;alquilo Piso al lado de wanda par la final;0;01/12/1999;0;0;0;0;0;0;0;0;0
34952546;Plaza Santa Ana, Studio, 4 people, quiet;39;27/02/2021;91;9;9;10;10;10;9;1;186
34953775;Madrid Santa Ana Studio B, 4 people , 45 sq.m;36;02/11/2020;82;9;9;10;10;10;8;1;16
34955240;PERFECT HUGE ROOM FOR THE CHAMPION FINAL 4 pers;1;30/05/2019;0;0;0;0;0;0;0;1;4
34955294;4 pax en Salamanca Area (Castello VI);4;15/11/2020;90;9;10;9;9;10;8;1;18
34955504;Beautiful Room in the nicest Area of Madrid;0;01/12/1999;0;0;0;0;0;0;0;0;0
34956200;Habitacion en pleno Malasaña (centro Madrid);2;23/06/2019;80;9;8;9;10;10;8;0;9
34956601;One bedroom with balcony Madrid center;0;01/12/1999;0;0;0;0;0;0;0;0;0
34958011;Double private room Diego de León;0;01/12/1999;0;0;0;0;0;0;0;0;0
34958129;Champions league 1;0;01/12/1999;0;0;0;0;0;0;0;1;0
34958451;Champions league 2;0;01/12/1999;0;0;0;0;0;0;0;1;0
34958615;DOBO HOMES MANOTERAS 30;12;28/11/2020;85;9;9;10;9;10;9;1;52
34958704;Beautiful house across the river !;31;05/12/2020;92;9;9;10;10;10;9;0;142
34958903;Habitación privada doble en Madrid Chamberí.;2;07/07/2019;90;8;10;10;10;10;8;0;9
34961800;the best option for the champions league final cup;0;01/12/1999;0;0;0;0;0;0;0;1;0
34963281;Habitación privada en el centro;0;01/12/1999;0;0;0;0;0;0;0;1;0
34964092;Private Room for Champions league;0;01/12/1999;0;0;0;0;0;0;0;1;0
34964578;Fabuloso Ático confortable, moderno, y silencioso;0;01/12/1999;0;0;0;0;0;0;0;1;0
34964668;ROOM 2 beds. Madrid Centre. 13 min to the stadium;0;01/12/1999;0;0;0;0;0;0;0;1;0
34965082;Dúplex recién reformado y luminoso;3;03/11/2019;80;10;10;8;6;9;8;1;13
34965430;Habitación;0;01/12/1999;0;0;0;0;0;0;0;1;0
34965667;10 minutes to WANDA CHAMPIONS LEAGUE! Private Room;0;01/12/1999;0;0;0;0;0;0;0;0;0
34966581;Eden en Madrid Rio;1;03/06/2019;100;10;8;10;10;10;10;1;4
34966625;Madrid flat quiet,  1 BR,  5 people , 55 sq.m, 3D;37;30/11/2020;92;9;9;9;9;10;9;1;18
34966686;Habitación a cinco paradas de Sol;0;01/12/1999;0;0;0;0;0;0;0;1;0
34967113;Apartamento de diseño en Barrio Salamanca, Ayala;2;10/09/2019;100;10;10;10;10;10;10;0;9
34967735;ALQUILER APARTAMENTO FINAL CHAMPIONS LEAGUE;0;01/12/1999;0;0;0;0;0;0;0;1;0
34968221;Special Flat Champions Leag. Very Near Wanda 3 km.;0;01/12/1999;0;0;0;0;0;0;0;1;0
34968722;Charming Room at Wanda Metropolitano;0;01/12/1999;0;0;0;0;0;0;0;0;0
34969178;Dos Habitaciones y Salon grande en Chamberí;0;01/12/1999;0;0;0;0;0;0;0;1;0
34970073;APARTAMENTO 100% PRIVADO CHUECA;6;25/02/2020;100;9;10;9;9;10;10;0;32
34970236;Habitaciones cerca Wanda Metropolitano (Champions);0;01/12/1999;0;0;0;0;0;0;0;0;0
34970298;Deluxe Apartment Velazquez Suites I;2;29/12/2019;100;10;10;10;10;10;9;1;1
34970786;Habitación matrimonio junto a MADRID RÍO;4;20/10/2019;80;10;9;10;10;9;9;0;18
34971202;PRIVATE ROOM-02 _I can drop you off CLOSE TO WANDA;0;01/12/1999;0;0;0;0;0;0;0;1;0
34971208;SALON ROOM CHAMPIONS DESAYUNO BREAKFAST WIFI;0;01/12/1999;0;0;0;0;0;0;0;1;0
34971393;BEST LOCATION IN CENTRAL MADRID MALASAÑA;52;04/01/2021;93;9;10;9;10;10;9;1;229
34971853;Very Private Room For Champions Wanda!!;0;01/12/1999;0;0;0;0;0;0;0;1;0
34971868;Deluxe Apartment Velazquez Suites III;6;04/01/2020;97;10;10;10;10;10;10;1;27
34971869;Deluxe Apartment Velazquez Suites II;2;24/12/2019;90;10;9;10;9;10;8;1;11
34971870;Hermoso Loft en centro Madrid frente a Metro;4;08/12/2019;60;7;7;8;7;8;6;0;21
34972190;VERY PRIVATE ROOM FOR CHAMPIONS WANDA!!!!!!!;0;01/12/1999;0;0;0;0;0;0;0;1;0
34972620;HOUSE RENT FOR THE CHAMPIONS FINAL.;0;01/12/1999;0;0;0;0;0;0;0;1;0
34972636;champions;0;01/12/1999;0;0;0;0;0;0;0;1;0
34973823;Room to rent Champions League Final;0;01/12/1999;0;0;0;0;0;0;0;1;0
34973839;HOUSE RENT FOR THE CHAMPIONS FINAL.;0;01/12/1999;0;0;0;0;0;0;0;1;0
34974360;Habitacion luminosa a 10 minutos del centro ciudad;1;09/06/2019;60;10;8;10;10;8;6;0;4
34974364;Amazing Apartament in the best part of Madrid,;0;01/12/1999;0;0;0;0;0;0;0;1;0
34974444;Habitación  Privada Zona la Latina;14;01/03/2020;91;9;9;10;10;10;9;0;61
34974648;Apartamento Acogedor Sol y Plaza Mayor WIFI A/C;48;31/03/2021;96;10;10;10;10;10;10;1;208
34974657;Apartment in the heart of Madrid;0;01/12/1999;0;0;0;0;0;0;0;0;0
34975193;Near Airport, downtown, Wanda, WiZink center...;25;25/10/2020;97;10;10;10;10;10;9;0;113
34975431;Nice Room 15 min walking final Wanda Metropolitano;0;01/12/1999;0;0;0;0;0;0;0;0;0
34975652;Apartamento Unico en el Centro de Madrid.;0;01/12/1999;0;0;0;0;0;0;0;1;0
34975729;Piso frente a Madrid Rio;0;01/12/1999;0;0;0;0;0;0;0;1;0
34975839;Spectacular studio in the middle of malasaña!;0;01/12/1999;0;0;0;0;0;0;0;1;0
34976008;Se alquila habitación para el 1 de junio;0;01/12/1999;0;0;0;0;0;0;0;1;0
34978076;Habitacion para final champions league;0;01/12/1999;0;0;0;0;0;0;0;1;0
34981890;Parque de Berlín, Estadio Santiago Bernabeu;0;01/12/1999;0;0;0;0;0;0;0;0;0
34985263;Nice and quiet room in the heart of Madrid !;0;01/12/1999;0;0;0;0;0;0;0;1;0
34985693;Apt. Barco (MALASAÑA) ideal FAMILIAS O TRABAJO;54;13/03/2020;92;10;10;10;10;10;9;1;238
34985875;Rooms Wanda Metropolitano Private CHAMPIONS VIP;0;01/12/1999;0;0;0;0;0;0;0;1;0
34986285;Double room with private bathroom in Madrid Center;0;01/12/1999;0;0;0;0;0;0;0;0;0
34986361;Cozy room in the heart of Madrid;6;27/12/2020;70;8;7;7;7;9;7;0;32
34986784;Atico en San Isidro;12;14/02/2020;95;10;9;10;10;10;10;1;53
34986968;ambiente futbolero junto al wanda metropolitano;0;01/12/1999;0;0;0;0;0;0;0;1;0
34987523;Habitación privada metro las ventas / el Carmen;0;01/12/1999;0;0;0;0;0;0;0;0;0
34988066;Apartamento en Chueca;0;01/12/1999;0;0;0;0;0;0;0;1;0
34988657;Flat perfect for couples, great location AC balcón;0;01/12/1999;0;0;0;0;0;0;0;1;0
34988693;BNBHolder SKY OF MADRID es MIA;38;12/04/2021;99;10;10;10;10;10;10;1;168
34988982;EL Rastro Suite;7;11/04/2021;100;10;10;10;10;10;10;1;38
34989786;Apartamento Antón Martín 1;30;27/02/2020;89;10;9;9;9;10;9;1;134
34990141;Champions League Final Madrid;0;01/12/1999;0;0;0;0;0;0;0;1;0
34990295;Cosy Penthouse in Central Madrid;2;08/12/2019;100;10;10;10;10;10;9;0;11
34990664;Cosy Private Room with Balcony (Madrid Centre);1;02/06/2019;100;10;6;10;10;10;10;0;4
34990851;Alquilo habitación sábados y domingos.madrid.;0;01/12/1999;0;0;0;0;0;0;0;1;0
34990983;Your Best Experience Atocha-Sol;48;11/02/2021;94;10;10;10;10;10;9;1;211
34991186;Espacio tranquilo con WiFi, cama matrimonio;20;29/02/2020;97;10;10;10;9;9;10;1;88
34991464;Pleasant room for the FINAL CHAMPION.;0;01/12/1999;0;0;0;0;0;0;0;1;0
34991694;Apartamento;0;01/12/1999;0;0;0;0;0;0;0;1;0
34991945;Beautiful&LuxuryFor Championsleague!BernabéuStadiu;1;02/06/2019;100;10;10;10;10;10;10;0;4
34992331;2 private rooms, 24min walking distance from Wanda;0;01/12/1999;0;0;0;0;0;0;0;0;0
34993265;Habitación privada con terraza preciosa! centro;14;05/01/2020;91;10;9;10;9;10;9;0;62
34993715;Champions League;0;01/12/1999;0;0;0;0;0;0;0;0;0
34993849;8-people apartment in Plaza España!!;2;28/06/2019;100;10;10;10;10;10;10;1;9
34994063;Studio in Madrid with WIFI;4;17/01/2021;45;6;6;4;5;6;5;1;19
34994241;BNBHolder ATOCHA. HUERTAS. LAVAPIES;31;26/02/2021;92;10;10;10;10;10;9;1;137
34994825;Modern and Comfortable Flat in the City Center;27;01/03/2020;96;10;10;9;10;10;9;1;123
34995486;2020 Renovated Trendy Urban Malasaña;20;02/01/2020;89;9;9;10;9;10;9;0;89
34996466;Huéspedes para Madrid;4;08/12/2019;90;9;10;10;10;8;8;0;21
34997116;Estudio junto a la Plaza Mayor.;40;17/03/2021;96;10;10;10;10;10;9;1;177
34997154;Incredible triple apartment in Atocha, 3A;77;02/04/2021;88;9;9;9;9;9;9;1;34
34997346;Magnífica habitación, CERCA DEL WANDA;0;01/12/1999;0;0;0;0;0;0;0;1;0
34998742;FIN DE SEMANA 31 MAYO 1 DE JUNIO;0;01/12/1999;0;0;0;0;0;0;0;0;0
